Title,Date,Category,Description
"Chiến lược về nguồn nhân lực, vì sao chưa đột phá?",2025-10-10 05:45:00,Giáo dục,"Theo các chuyên gia, một trong những chìa khóa để đưa chiến lược phát triển nguồn nhân lực chất lượng cao trở thành chiến lược đột phá là xây dựng được nền công vụ ưu tú, đặt con người vào đúng vị trí."
Trường học hoang tàn sau bão lũ,2025-10-10 05:00:00,Giáo dục,"Chưa kịp khắc phục xong hậu quả của cơn bão Bualoi (bão số 10), hàng trăm trường học ở miền Bắc lại 'oằn mình' gánh chịu ngập lụt do hoàn lưu của cơn bão Matmo (bão số 11), nhiều trường đến nay chưa thể đón học sinh."
"Hai nữ sinh đánh nhau, nhiều học sinh cổ vũ: Sở GD-ĐT Đắk Lắk nói gì?",2025-10-09 18:57:00,Giáo dục,"Trên mạng xã hội đăng tải clip 2 nữ sinh lớp 11 ở Đắk Lắk lao vào đánh nhau trước sự chứng kiến của nhiều học sinh khác. Thay vì can ngăn, những học sinh ngoài cuộc lại hô hào, cổ vũ 'đánh đi'."
Vì sao Trường ĐH Y khoa Phạm Ngọc Thạch hạ điểm của thí sinh Âu Nhật Huy?,2025-10-09 18:39:00,Giáo dục,"Hội đồng tuyển sinh Trường ĐH Y khoa Phạm Ngọc Thạch thống nhất giảm điểm của Âu Nhật Huy, thí sinh vừa trúng tuyển chương trình đào tạo tiến sĩ tại trường, từ 88,8 điểm xuống còn 88,3 điểm. Nhưng điểm số này không ảnh hưởng đến kết quả trúng tuyển của thí sinh."
GS Nobel vật lý Serge Haroche: Hãy để người trẻ tự do sáng tạo,2025-10-09 17:55:00,Giáo dục,"Trò chuyện với PV Thanh Niên ngày 9.10, GS Serge Haroche, người đoạt giải Nobel vật lý năm 2012, gửi gắm thông điệp đến giới trẻ Việt Nam: hãy ra nước ngoài học tập, trải nghiệm nền khoa học tiên tiến, rồi quay về đóng góp cho quê hương."
Báo Thanh Niên ký kết hợp tác với Trường ĐH Văn Hiến,2025-10-09 17:41:00,Giáo dục,"Sinh viên ngành quan hệ công chúng và các ngành khoa học xã hội… của Trường ĐH Văn Hiến sẽ đến kiến tập, thực tập, tham gia các sự kiện hội thảo, tọa đàm tại Báo Thanh Niên để tăng kỹ năng nghề nghiệp. Đồng thời hai đơn vị cũng sẽ đồng hành trong nhiều hoạt động khác để cùng lan tỏa các giá trị."
TP.HCM hạn chế học sinh dùng điện thoại từ tháng 10: Lý do thí điểm 16 trường,2025-10-09 17:38:00,Giáo dục,"Ngày 9.10, Sở GD-ĐT TP.HCM tổ chức họp triển khai kế hoạch thí điểm hạn chế học sinh sử dụng điện thoại di động, thiết bị điện tử trong giờ ra chơi tại các cơ sở giáo dục."
"Phụ huynh TP.HCM tố thầy giáo đánh học sinh: Giáo viên nhận sai, trường sẽ giám sát",2025-10-09 12:19:00,Giáo dục,"Liên quan đến vụ phụ huynh TP.HCM tố thầy giáo đánh học sinh, giáo viên chủ nhiệm học sinh lớp 2A, Trường tiểu học Nguyễn Bỉnh Khiêm, xã Long Hải (TP.HCM) thừa nhận khuyết điểm, Ban giám hiệu nhà trường đã kiểm điểm giáo viên này."
An Giang: Nữ sinh lớp 8 bị 2 nam sinh đánh và đạp vào đầu,2025-10-09 12:01:00,Giáo dục,Một nữ sinh lớp 8 ở An Giang bị 2 nam sinh cùng khối đánh và đạp vào đầu. Các học sinh khác quay clip rồi đăng trên mạng xã hội khiến dư luận bức xúc.
Vụ thầy giáo hành hung đồng nghiệp: Bộ GD-ĐT yêu cầu báo cáo đầy đủ,2025-10-09 11:48:00,Giáo dục,"Sau khi nhận phản ánh từ báo chí, Bộ GD-ĐT đã có văn bản yêu cầu Sở GD-ĐT Đắk Lắk có báo cáo cụ thể về vụ thầy giáo hành hung đồng nghiệp trước sự chứng kiến của nhiều học sinh."
Lần đầu tiên Việt Nam có 11 trường vào bảng xếp hạng ĐH tốt nhất thế giới,2025-10-09 11:10:00,Giáo dục,"Việt Nam lần đầu có hơn 10 đại diện góp mặt trong bảng xếp hạng ĐH tốt nhất thế giới, là số lượng nhiều nhất từ trước đến nay."
Tuyển sinh cao đẳng năm 2025: Nhờ đâu nhiều trường 'về đích' sớm?,2025-10-09 08:56:00,Giáo dục,"Mùa tuyển sinh 2025 ghi nhận bức tranh tích cực ở khối các trường cao đẳng (CĐ) khi nhiều đơn vị đã cán đích sớm, thậm chí đạt trên 90% chỉ tiêu từ sớm. Các ngành mang tính thực hành, ứng dụng cao tiếp tục được thí sinh ưu tiên lựa chọn."
"Cảnh báo trung tâm ngoại ngữ dạy sai chương trình, quảng cáo sai sự thật",2025-10-09 06:05:00,Giáo dục,"Theo Sở GD-ĐT TP.HCM, hiện nay vẫn có một số trung tâm ngoại ngữ dạy sai chương trình, quảng cáo sai sự thật, gây hiểu nhầm cho phụ huynh."
Sắp xếp trường ĐH công: Trường tư đứng trước áp lực cạnh tranh?,2025-10-09 05:45:00,Giáo dục,"Kế hoạch sắp xếp, tái cấu trúc 140 trường ĐH công lập liệu có tác động gì tới gần 70 trường ĐH ngoài công lập trên toàn quốc?"
Bộ GD-ĐT điều chỉnh quy định kỷ luật học sinh sau nhiều tranh cãi?,2025-10-09 05:30:00,Giáo dục,"Thông tư quy định về kỷ luật học sinh kiên quyết loại bỏ hình thức đình chỉ học, nhưng dự thảo Nghị định xử phạt vi phạm hành chính trong giáo dục lại bổ sung hình phạt 'cách ly khỏi môi trường học tập'."
"Muốn tổ chức thi đánh giá năng lực ngoại ngữ, phải có ít nhất 70 đề",2025-10-08 18:27:00,Giáo dục,Một trong những tiêu chí xét một đơn vị đủ năng lực tổ chức thi đánh giá năng lực ngoại ngữ hay không là phải có ngân hàng tối thiểu 70 đề.
Trường ĐH Y dược TP.HCM tài trợ 1 tỉ đồng cho đề tài nghiên cứu cơ sở,2025-10-08 17:04:00,Giáo dục,"Trường ĐH Y dược TP.HCM công bố chính sách đầu tư mạnh cho nghiên cứu khoa học, với mức cấp kinh phí cho đề tài cấp cơ sở lên tới  1 tỉ đồng cho mỗi đề tài loại A."
Chủ nhân Nobel vật lý đến thăm Trường ĐH Quy Nhơn,2025-10-08 16:53:00,Giáo dục,"Đoàn các nhà khoa học hàng đầu thế giới, trong đó có GS Serge Haroche, chủ nhân Nobel vật lý 2012, đến thăm và trao đổi học thuật tại Trường ĐH Quy Nhơn."
Đề xuất gần 600 tỉ đồng xây 3 trường nội trú vùng biên giới Đắk Lắk,2025-10-08 16:30:00,Giáo dục,"Sở GD-ĐT Đắk Lắk vừa đề xuất gần 600 tỉ đồng để xây mới, mở rộng và cải tạo 3 trường nội trú liên cấp tại các xã biên giới, nhằm tạo điều kiện học tập tốt hơn cho học sinh vùng sâu, vùng xa theo Nghị quyết 298 của Chính phủ."
Ban hành chương trình nâng cao của 15 môn chuyên,2025-10-08 15:34:00,Giáo dục,Bộ GD-ĐT vừa ban hành Thông tư quy định Chương trình giáo dục nâng cao dành cho các môn chuyên trong trường THPT chuyên.
"Dự kiến sáp nhập hơn 30 trường đại học, cao đẳng, trung cấp của TP.HCM",2025-10-08 15:21:00,Giáo dục,"Theo dự thảo phương án sắp xếp các đơn vị sự nghiệp công lập của UBND TP.HCM, tổ chức lại Trường ĐH Sài Gòn trên cơ sở sáp nhập Trường CĐ Sư phạm Bà Rịa - Vũng Tàu; nhiều trường cao đẳng, trung cấp khác cũng được sắp xếp lại."
Trường học cần tạo ra văn hóa không rác thải nhựa trong các hoạt động,2025-10-08 13:52:00,Giáo dục,"Theo GS-TS Nguyễn Thị Kim Cúc, giáo dục về môi trường không chỉ là trách nhiệm của nhà trường, mà còn là nền tảng để xây dựng một cộng đồng xanh, có ý thức và hành động cụ thể trong việc bảo vệ hành tinh."
Xem xét trách nhiệm vụ nghi ngộ độc khiến 40 học sinh Quảng Trị nằm viện,2025-10-08 10:51:00,Giáo dục,"Sau khi có kết quả kiểm nghiệm thực phẩm, UBND xã Kim Ngân (Quảng Trị) đang xem xét trách nhiệm vụ nghi ngộ độc khiến 40 học sinh nhập viện."
Miễn nhiệm chức vụ với hiệu trưởng cho học sinh lớp 12 'tự nguyện' nghỉ học,2025-10-08 10:04:00,Giáo dục,Sở GD-ĐT Đắk Lắk đã ra quyết định miễn nhiệm chức vụ đối với hiệu trưởng từng cho học sinh lớp 12 'tự nguyện' nghỉ học.
Trường ĐH doanh thu ngàn tỉ chi cho đào tạo và người học ra sao?,2025-10-08 06:15:00,Giáo dục,"Tính đến thời điểm này, có 13 trường ĐH doanh thu ngàn tỉ. Thu là như vậy, mức chi của trường dành cho các hoạt động chiếm bao nhiêu phần trăm?"
Sắp xếp trường đại học: Phải cân nhắc yếu tố thương hiệu,2025-10-08 06:05:00,Giáo dục,"Trả lời phỏng vấn PV Thanh Niên, PGS-TS Hồ Đắc Nguyên Ngã (ĐH San Francisco State, Mỹ) đưa ra 5 lưu ý quan trọng khi thực hiện chủ trương sắp xếp, tái cấu trúc các cơ sở giáo dục ĐH của VN. Đáng chú ý, chuyên gia này nhấn mạnh yếu tố thương hiệu trường ĐH khi thực hiện sáp nhập các trường."
Phổ cập THPT: Tuyển sinh lớp 10 nên thi hay xét?,2025-10-08 05:45:00,Giáo dục,"Kỳ thi tuyển sinh lớp 10 luôn là 'cửa ải' đầy áp lực với học sinh và phụ huynh, đặc biệt tại các đô thị lớn, nơi tỷ lệ cạnh tranh thậm chí còn khốc liệt hơn cả vào đại học. Tuy nhiên, khi từ năm 2030, VN thực hiện giáo dục bắt buộc 9 năm và năm 2035 phổ cập THPT thì vấn đề đặt ra là tuyển sinh lớp 10 nên thi hay xét?"
"Thực hiện sắp xếp, hoàn thiện hệ thống cơ sở giáo dục đại học vào năm 2035",2025-10-07 22:09:00,Giáo dục,"Mục tiêu đến năm 2035, Việt Nam hoàn thiện hệ thống giáo dục đại học (ĐH). Trong đó, có thực hiện sắp xếp, hoàn thiện hệ thống cơ sở giáo dục ĐH theo phương án tại Quyết định số 452/QĐ-TTg ngày 27.2.2025."
"Mỹ muốn đại học giới hạn du học sinh ở mức 15%, bắt buộc thi đầu vào",2025-10-07 19:01:00,Giáo dục,"Chính quyền Tổng thống Mỹ Donald Trump đang mời gọi một số trường đại học (ĐH) hàng đầu ký kết thỏa ước, cho biết nếu chấp nhận các yêu cầu sẽ được hưởng nhiều ưu đãi từ chính phủ liên bang."
Trường ĐH Cửu Long thêm 3 chương trình đào tạo đạt chuẩn kiểm định chất lượng,2025-10-07 17:40:00,Giáo dục,Trường ĐH Cửu Long vừa có thêm 3 chương trình đạt chuẩn kiểm định chất lượng gồm: dược học; công nghệ kỹ thuật điện - điện tử; quản trị dịch vụ du lịch và lữ hành.
"TP.HCM: 16 trường thí điểm hạn chế học sinh sử dụng điện thoại, là những trường nào?",2025-10-07 17:31:00,Giáo dục,"Sở GD-ĐT TP.HCM công bố danh sách 16 trường dự kiến sẽ thí điểm thực hiện hạn chế học sinh sử dụng điện thoại di động, thiết bị điện tử trong giờ ra chơi từ tháng 10.2025 đến hết học kỳ 1 năm học 2025-2026."
Lần đầu tiên TP.HCM bồi dưỡng đội dự tuyển học sinh giỏi quốc gia tại Vũng Tàu,2025-10-07 16:11:00,Giáo dục,"Lần đầu tiên 480 học sinh được chọn vào đội dự tuyển kỳ thi chọn học sinh giỏi cấp quốc gia của TP.HCM sẽ có khoảng thời gian học tập, bồi dưỡng tại khu vực 3 (Bà Rịa-Vũng Tàu trước đây)."
Vụ thầy giáo hành hung đồng nghiệp: Nhà trường đề nghị công an vào cuộc,2025-10-07 15:37:00,Giáo dục,"Nhà trường đề nghị Sở GD-ĐT và cơ quan công an vào cuộc, xử lý vụ một giáo viên bị đồng nghiệp tác động vật lý trước sự chứng kiến của nhiều học sinh tại một trường THPT ở Đắk Lắk."
Có gì trong suất ăn bán trú giá 14.000 và 17.000 đồng ở trường làng Quảng Trị?,2025-10-07 14:22:00,Giáo dục,"Những ngày đầu năm học, trong khi nhiều suất ăn bán trú kém chất lượng đang gây bức xúc dư luận, thì ở 2 ngôi trường làng tại Quảng Trị vẫn duy trì những suất ăn bán trú 14.000 và 17.000 đồng mà vẫn đảm bảo chất lượng. Vậy trong các bữa ăn này có gì?"
"Trường cho học trực tuyến vì Hà Nội ngập lụt, sinh viên vẫn phát khóc",2025-10-07 13:29:00,Giáo dục,Nhiều sinh viên nhận được thông báo của nhà trường về việc chuyển sang học trực tuyến khi đang lóp ngóp trong ngập lụt trên đường tới trường.
"Buộc cách ly khỏi trường học với học sinh xúc phạm nhà giáo, bạn học",2025-10-07 13:17:00,Giáo dục,"Ngoài bị phạt tiền 5 - 10 triệu đồng, học sinh xúc phạm, xâm phạm thân thể giáo viên và học sinh khác có thể bị buộc cách ly tạm thời khỏi môi trường học tập, hoặc chuyển đến cơ sở chuyên biệt."
Suất ăn bán trú 25.000 đồng quá sơ sài: Hiệu trưởng viết ‘tâm thư’ xin lỗi,2025-10-07 11:44:00,Nhà trường,"Liên quan đến suất ăn bán trú 25.000 đồng chỉ với 3 miếng chả, 1 quả trứng, muối mè và canh vài cọng rau ở Trường tiểu học số 1 Ba Đồn (Quảng Trị) mà Thanh Niên phản ánh, hiệu trưởng nhà trường đã viết 'tâm thư' xin lỗi phụ huynh và học sinh."
Vụ 'nghi ngăn học sinh ngộ độc đi cấp cứu': Vi khuẩn có trong thực phẩm nào?,2025-10-07 11:21:00,Giáo dục,"Dù nghi ngờ bánh tày trong bữa sáng của các em học sinh Trường PTDT bán trú tiểu học Kim Thủy (xã Kim Ngân, Quảng Trị) gây ngộ độc nhưng kết quả xét nghiệm lại cho thấy vi khuẩn lại nằm ở 1 mẫu cá chim kho và trong 1 mẫu bệnh phẩm."
Vụ 'nghi ngăn học sinh ngộ độc đi cấp cứu': Mẫu thực phẩm dương tính với vi khuẩn,2025-10-07 09:58:00,Nhà trường,"Liên quan đến vụ ngộ độc thực phẩm ở Trường PTDT bán trú tiểu học Kim Thủy (xã Kim Ngân, Quảng Trị), kết quả 1 mẫu thức ăn được xét nghiệm dương tính với vi khuẩn bacillus cereus."
Sắp xếp trường ĐH sẽ tác động ra sao?,2025-10-07 06:05:00,Giáo dục,"Lãnh đạo Bộ GD-ĐT vừa có thông tin mới nhất về chủ trương sắp xếp lại cấu trúc, sáp nhập, giải thể các cơ sở giáo dục ĐH, cơ sở giáo dục nghề nghiệp. Sắp tới bộ sẽ trình Thủ tướng Chính phủ quyết định và triển khai ngay trong năm 2026."
