Title,Date,Category,Description
"10 tuyến metro, đường sắt sẽ được TP HCM ưu tiên đầu tư sau sáp nhập",2025-09-23 11:52:00,Thời sự,"9 tuyến metro và đường sắt Thủ Thiêm - Long Thành được kiến nghị ưu tiên đầu tư ở khu vực TP HCM sau sáp nhập, áp dụng cơ chế đặc thù đẩy nhanh thực hiện."
Các nước sẽ dự trữ Bitcoin bên cạnh vàng từ năm 2030,2025-09-23 12:04:00,Kinh doanh,"Theo Deutsche Bank, các ngân hàng trung ương trên thế giới sẽ dự trữ Bitcoin song song vàng vào năm 2030 khi tiền số được chấp nhận rộng rãi."
"Tổng Bí thư: Tránh 'hội họp dày, báo cáo đẹp nhưng kết quả mỏng'",2025-09-23 12:15:00,Thời sự,"Tổng Bí thư Tô Lâm đề nghị Mặt trận Tổ quốc Việt Nam triển khai các chương trình an sinh phải có mốc thời hạn, chuẩn đầu ra, chỉ số tác động và lấy ý kiến người thụ hưởng, tránh hình thức."
Mỹ tung phao cứu sinh cho kinh tế Argentina,2025-09-23 13:05:00,Kinh doanh,"Bộ Tài chính Mỹ cho biết sẵn sàng ""làm việc cần thiết"" để hỗ trợ Argentina, trong bối cảnh Tổng thống Javier Milei nỗ lực trấn an thị trường."
Phó thủ tướng đề nghị Nvidia hỗ trợ Việt Nam phát triển AI có chủ quyền,2025-09-23 13:32:00,Kinh doanh,"Phó thủ tướng Nguyễn Chí Dũng đề nghị Nvidia hỗ trợ Việt Nam phát triển AI có chủ quyền, xây dựng công nghệ và giải pháp AI cấp quốc gia."
Đà Nẵng đấu thầu chọn nhà đầu tư bến container cảng Liên Chiểu,2025-09-23 14:00:00,Kinh doanh,UBND TP Đà Nẵng chấp thuận chủ trương đầu tư dự án Bến cảng Liên Chiểu theo hình thức đấu thầu chọn nhà đầu tư.
"Chủ tịch nước gặp bạn bè, nhân dân Mỹ yêu mến Việt Nam",2025-09-23 14:01:00,Thế giới,"Chủ tịch nước Lương Cường gặp bạn bè, nhân dân yêu chuộng hòa bình Mỹ tại New York, khẳng định Việt Nam luôn trân trọng tình cảm và sự giúp đỡ của họ."
Đảng Dân chủ thất vọng với bà Harris vì cuốn sách '107 ngày',2025-09-23 14:11:00,Thế giới,"Đảng Dân chủ thất vọng với bà Harris vì cho rằng cuốn ""107 ngày"" của bà gây tranh cãi và chia rẽ vào thời điểm ""tồi tệ nhất"" với đảng."
"EU âm thầm loại Hungary, Slovakia khỏi dự án 'tường chặn UAV'",2025-09-23 14:22:00,Thế giới,"Hungary và Slovakia không được mời họp về dự án phòng thủ UAV ở sườn đông, trong khi quốc gia ngoài khối là Ukraine được đề xuất tham gia."
Dùng xe bán tải trộm cây ATM khỏi ngân hàng,2025-09-23 14:28:00,Thế giới,Thái Lan Người đàn ông Hà Lan bị bắt tại tỉnh Khon Kaen sau khi dùng xe bán tải kéo cây ATM khỏi chi nhánh ngân hàng để đưa về nhà.
Cụ ông lạc 5 ngày trong rừng Đà Lạt được cứu,2025-09-23 14:29:00,Thời sự,"Lâm Đồng Ông R Ông Ha Hoanh, 78 tuổi, lạc 5 ngày khi đi hái nấm trong rừng ở phường LangBiang - Đà Lạt, được tìm thấy cách nơi xuất phát 20 km."
Trung Quốc đại lục khuyến cáo công ty dừng mã hóa tài sản thực tại Hong Kong,2025-09-23 14:30:00,Kinh doanh,"Cơ quan quản lý chứng khoán Trung Quốc đại lục khuyến cáo các công ty môi giới có trụ sở ở nước này dừng hoạt động mã hóa tài sản thực (RWA) tại Hong Kong, theo Reuters."
Mỹ bắt đầu chế tạo tiêm kích F-47,2025-09-23 14:34:00,Thế giới,"Tư lệnh không quân Mỹ cho biết tập đoàn Boeing đang bắt đầu sản xuất chiến đấu cơ F-47 đầu tiên, đặt mục tiêu cất cánh vào năm 2028."
Sun PhuQuoc Airways dự kiến bay chuyến đầu tiên từ 1/11,2025-09-23 14:36:00,Kinh doanh,Hãng hàng không của Tập đoàn Sun Group dự kiến cất cánh chuyến bay đầu tiên vào ngày 1/11.
Nỗi sợ bị hành quyết của cặp vợ chồng Anh bị Taliban bắt,2025-09-23 14:48:00,Thế giới,"Trong hơn 7 tháng bị Taliban bắt giam, vợ chồng Peter và Barbie Reynolds đã phải chuyển 10 nhà tù, có lúc lo sợ rằng họ sẽ bị hành quyết."
Khỉ xổng chuồng cắn 3 người bị thương ở TP HCM,2025-09-23 14:50:00,Thời sự,"Con khỉ nặng 4,7 kg, dài hơn một mét, xổng chuồng, cắn hai trẻ em 4-7 tuổi và một thanh niên ở phường Bình Tân (quận Bình Tân cũ) bị kiểm lâm bắt giữ."
"'Quân đội phải làm chủ tác chiến mạng, điện tử, vũ trụ'",2025-09-23 15:00:00,Thời sự,"Theo Tổng Bí thư Tô Lâm, quân đội phải đi đầu trong nghiên cứu, ứng dụng khoa học - công nghệ, phát triển tác chiến mạng, điện tử, vũ trụ."
Hủy các chuyến bay giữa Việt Nam và Hong Kong,2025-09-23 15:03:00,Thời sự,Vietnam Airlines hủy các chuyến bay giữa TP HCM và Hong Kong (Trung Quốc) trong ngày 23/9 để tránh ảnh hưởng của bão Ragasa.
"Người trúng giải độc đắc 1,8 tỷ USD vẫn tự giặt quần áo",2025-09-23 15:16:00,Thế giới,"Người trúng giải độc đắc Powerball 1,8 tỷ USD và thực lĩnh hơn 240 triệu USD cho hay mình không muốn thay đổi lối sống quá nhiều và vẫn tự giặt quần áo."
Ông Trịnh Việt Hùng tiếp tục làm Bí thư Thái Nguyên,2025-09-23 15:18:00,Thời sự,Ủy viên dự khuyết Trung ương Trịnh Việt Hùng được Bộ Chính trị chỉ định tiếp tục giữ chức Bí thư Tỉnh ủy Thái Nguyên nhiệm kỳ 2025-2030.
TP HCM kỷ niệm 80 năm ngày Nam Bộ kháng chiến,2025-09-23 15:28:00,Thời sự,"TP HCM kỷ niệm 80 năm Nam Bộ kháng chiến, khẳng định vai trò đặc biệt của thành phố trong sự nghiệp xây dựng và bảo vệ Tổ quốc."
Australia đề nghị Indonesia điều tra vụ thi thể công dân không còn tim,2025-09-23 15:34:00,Thế giới,Giới chức Australia yêu cầu Indonesia giải thích vụ thi thể công dân Byron Haddow không có tim sau khi tử vong ở đảo Bali.
Trung Quốc khoe tiêm kích tàng hình cất hạ cánh trên tàu sân bay,2025-09-23 15:36:00,Thế giới,"Trung Quốc công bố video tiêm kích J-35, J-15T và máy bay cảnh báo sớm KJ-600 thử nghiệm cất hạ cánh trên tàu sân bay Phúc Kiến."
Trung Quốc gọi Ragasa là 'Vua Bão',2025-09-23 16:12:00,Thế giới,"Cơ quan Khí tượng Trung Quốc gọi Ragasa là ""Vua Bão"", nhận định đây sẽ là cơn bão mạnh nhất đổ bộ nước này trong năm nay."
Lý do bão Ragasa tăng - giảm cấp nhanh,2025-09-23 16:14:00,Thời sự,"Ragasa tăng cấp nhanh do hình thành ở vùng biển rộng, mặt biển 29-30 độ C; giảm cấp nhanh do gặp khối không khí khô từ phía bắc tràn xuống và ma sát với đất liền."
"Đề xuất hạn chế bán hàng tràn lan trên vỉa hè, lề đường",2025-09-23 16:17:00,Kinh doanh,"Đại diện Hiệp hội Rau quả Việt Nam đề xuất phát triển các điểm bán tập trung, hạn chế hình thức bán hàng tràn lan trên vỉa hè, lề đường để dễ quản lý, giảm rủi ro cho người tiêu dùng."
Chứng khoán ngắt chuỗi giảm,2025-09-23 16:19:00,Kinh doanh,VN-Index hôm nay tăng chưa đến 1 điểm nhưng vừa đủ cắt chuỗi giảm kéo dài 5 phiên liên tiếp.
Đề xuất Trung tâm hành chính Bà Rịa - Vũng Tàu 1.000 tỷ đồng thành trường học,2025-09-23 16:42:00,Thời sự,"TP HCM Sở Tài chính đề xuất giao Trung tâm hành chính Bà Rịa - Vũng Tàu cũ rộng 20 ha, với nhiều khối nhà hiện đại, cho đại học làm cơ sở đào tạo."
Đề xuất nhà mạng cung cấp IP người dùng cho cơ quan an ninh,2025-09-23 17:22:00,Thời sự,"Chính phủ đề xuất doanh nghiệp viễn thông có trách nhiệm cung cấp địa chỉ IP của tổ chức, cá nhân sử dụng Internet cho lực lượng an ninh mạng, phục vụ công tác quản lý."
Máy bay Nga lượn sát nhà cao tầng khi Moskva hứng tập kích quy mô lớn,2025-09-23 17:26:00,Thế giới,"Một phi cơ Nga bay thấp bất thường, gần sát tòa nhà cao tầng ở tỉnh Moskva, dường như do cuộc tập kích quy mô lớn bằng UAV của Ukraine."
Trung Quốc mua đậu tương Argentina thay hàng Mỹ,2025-09-23 18:00:00,Kinh doanh,Reuters trích lời các nhà buôn cho biết Trung Quốc vừa đặt mua ít nhất 10 lô đậu tương Argentina sau khi nước này bỏ thuế xuất khẩu.
IBK muốn lập ngân hàng 100% vốn tại Việt Nam,2025-09-23 18:39:00,Kinh doanh,Lãnh đạo Ngân hàng Công nghiệp Hàn Quốc (IBK) chia sẻ về kế hoạch thành lập ngân hàng 100% vốn nước ngoài tại Việt Nam.
Hàng loạt mỏ đá ở Đà Nẵng gian lận khối lượng khai thác,2025-09-23 18:53:00,Kinh doanh,"Ba doanh nghiệp khai thác mỏ khoáng sản đã khai báo thấp hơn hoặc khai khống hàng nghìn m3 đá nhằm tránh phí, thuế, theo kết luận của thanh tra."
'Làm sao mỗi người đi làm có thể nuôi được một người',2025-09-23 18:58:00,Thời sự,"Hà Nội Tổng Bí thư cho biết lương công chức, lương của người lao động trong doanh nghiệp đang được tính toán, làm sao mỗi người đi làm có thể nuôi một người."
Nga tập kích Ukraine trả đũa vụ tấn công bán đảo Crimea,2025-09-23 18:59:00,Thế giới,Quân đội Nga phóng tên lửa và UAV vào Ukraine để trả đũa vụ tập kích khu dân cư Foros trên bán đảo Crimea.
'Việt Nam đến giai đoạn phải ưu tiên phát triển tài sản trí tuệ',2025-09-23 19:24:00,Thời sự,"Bộ trưởng Khoa học và Công nghệ nhấn mạnh Việt Nam đến giai đoạn phải ưu tiên phát triển tài sản trí tuệ, trở thành một động lực quan trọng để tăng trưởng kinh tế."
Nga cảnh báo về rủi ro khi hiệp ước hạt nhân với Mỹ hết hạn,2025-09-23 19:35:00,Thế giới,Nga cho rằng việc để hiệp ước kiểm soát vũ khí hạt nhân với Mỹ hết hạn tháng 2/2026 sẽ tiềm ẩn nhiều mối nguy lớn với an ninh quốc tế.
Gói giải pháp 'gỡ khó' cho hộ kinh doanh chuyển đổi lên doanh nghiệp,2025-09-23 20:00:00,Kinh doanh,"Ngân hàng TMCP Quân đội (MB) ra mắt gói giải pháp hỗ trợ phí thành lập, tư vấn thủ tục pháp lý, tặng tài khoản số đẹp... cho hộ kinh doanh chuyển đổi lên doanh nghiệp."
Chăn nuôi bò sữa sụt giảm,2025-09-23 20:01:00,Kinh doanh,"5 năm qua, ngành chăn nuôi bò sữa ở Việt Nam gần như không phát triển, riêng tại TP HCM chứng kiến sụt giảm gần 70% đàn."
Thủ tướng yêu cầu gỡ thẻ vàng thủy sản trong năm nay,2025-09-23 20:49:00,Kinh doanh,"Thủ tướng yêu cầu gỡ thẻ vàng thủy sản trong năm nay, coi đây là nhiệm vụ cấp bách gắn với uy tín và sinh kế ngư dân."
Kiểm toán Nhà nước siết an toàn thông tin trước làn sóng tấn công mạng,2025-09-23 20:55:00,Kinh doanh,"Ngành kiểm toán siết bảo đảm an ninh mạng nhằm bảo vệ dữ liệu phục vụ các cuộc kiểm toán về ngân sách, tài chính và tài sản công."
"'Giá nhà tăng cao khiến người trẻ không dám kết hôn, sinh con'",2025-09-23 21:52:00,Thời sự,"Theo các chuyên gia, giới trẻ Việt Nam đang phải đối mặt với rào cản giá nhà cao ngất ngưởng, chi phí giáo dục, y tế đắt đỏ nên ""không dám kết hôn và sinh con""."
Lũ do siêu bão Ragasa cuốn phăng ôtô ở Đài Loan,2025-09-23 21:59:00,Thế giới,"Mưa lớn do siêu bão Ragasa dẫn đến hồ Mata'an Creek bị tràn bờ, nước lũ ồ ạt tràn vào khu dân cư và cuốn phăng xe cộ."
"Bị cấm đường ở New York, Tổng thống Macron gọi điện cho ông Trump",2025-09-23 22:23:00,Thế giới,"Mỹ Đoàn xe của Tổng thống Macron bị chặn lại do New York cấm đường để đón ông Trump, lãnh đạo Pháp đã gọi cho người đồng cấp Mỹ để kể lại sự việc."
"SJC, Bảo Tín Minh Châu, Doji, TPBank bị phạt vì đưa thông tin gây nhầm lẫn về sản phẩm",2025-09-23 23:00:00,Kinh doanh,"Ủy ban Cạnh tranh Quốc gia xử phạt SJC, Bảo Tín Minh Châu, Doji và TPBank về hành vi đưa thông tin gây nhầm lẫn về sản phẩm nhằm hút khách của doanh nghiệp khác."
Siêu bão Ragasa giảm cấp,2025-09-23 23:32:00,Thời sự,"Một ngày sau khi vào Biển Đông, Ragasa giảm hơn một cấp, hiện còn cấp 15-16, khả năng trưa 25/9 đổ bộ Quảng Ninh - Hải Phòng với sức gió cấp 8-9."
Người vợ hoa hậu tiếp nối sự nghiệp của Charlie Kirk,2025-09-24 00:00:00,Thế giới,Erika Frantzve từng là hoa hậu bang Arizona trước khi gặp Charlie Kirk và trở thành vợ của nhà hoạt động bảo thủ nổi tiếng này.
Trả lại 250 triệu đồng cho người chuyển nhầm tài khoản,2025-09-24 00:00:00,Thời sự,"Quảng Ngãi Phát hiện 250 triệu đồng được chuyển đến từ tài khoản lạ, chị Văn Thị Hiền, 37 tuổi, báo công an xã và được hướng dẫn trả lại tiền."
Đá liên tục rơi trên đường đến điểm du lịch nổi tiếng Quảng Ngãi,2025-09-24 00:00:00,Thời sự,"Tuyến ĐT.627C dẫn vào xã Đặng Thùy Trâm và thảo nguyên Bùi Hui thường xuất hiện đá rơi trên núi xuống, khiến người dân và du khách lo lắng."
Sản xuất nhiên liệu hóa thạch dự báo nhiều gấp đôi mức để đạt mục tiêu khí hậu,2025-09-24 00:01:00,Kinh doanh,"Lượng nhiên liệu hóa thạch các nước dự kiến sản xuất nhiều gấp đôi mức có thể giữ nhiệt độ toàn cầu không tăng quá 1,5 độ C."
"Việt Nam có thể thu 1,9 tỷ USD mỗi năm nhờ bán tín chỉ carbon quốc tế",2025-09-24 00:10:00,Kinh doanh,"Việc tham gia bán tín chỉ carbon trên thị trường quốc tế có thể mang lại cho Việt Nam nguồn thu 1,9 tỷ USD, đóng góp 0,3% vào tăng trưởng GDP hàng năm."
Mật vụ Mỹ phá mạng lưới có thể làm tê liệt mạng di động của New York,2025-09-24 00:27:00,Thế giới,"Mật vụ Mỹ phá mạng lưới thiết bị điện tử được đặt tại nhiều địa điểm quanh New York, có khả năng vô hiệu hóa mạng di động của thành phố."
Ông Trump chỉ trích các nước phương Tây công nhận Nhà nước Palestine,2025-09-24 00:30:00,Thế giới,Ông Trump nói trước Đại hội đồng LHQ rằng việc một số nước phương Tây gần đây công nhận Nhà nước Palestine là hành vi trao thưởng cho Hamas.
Cuộc thi 'gấu nào béo nhất' ở công viên quốc gia Mỹ,2025-09-24 01:00:00,Thế giới,"Người Mỹ bình chọn trực tuyến xem con gấu nâu nào ở vườn quốc gia miền nam Alaska béo nhất, trong thời điểm chúng chuẩn bị ngủ đông."
Những người Mỹ gốc Việt vượt định kiến để nuôi con tự kỷ,2025-09-24 02:00:00,Thế giới,"Gần 10 năm trước, chị Chinh Nguyen ở quận Cam, California bắt đầu nhận thấy điều bất thường ở con trai hai tuổi Patrick."
Chiến sự Gaza gây tổn hại ngành công nghiệp vũ khí Israel,2025-09-24 05:00:00,Thế giới,"Ngành công nghiệp vũ khí của Israel bắt đầu hứng chịu hậu quả khi các đồng minh, đối tác lâu năm lần lượt quay lưng vì bất bình với xung đột Gaza."
