Title,Date,Category,Description,Url
Chủ đầu tư Aqua City lỗ 70 tỷ đồng nửa đầu năm,2025-09-12 12:31:00,Kinh doanh,Công ty Thành phố Aqua - chủ đầu tư dự án Aqua City thuộc Novaland - lỗ 70 tỷ đồng trong nửa đầu năm dù trước đó báo lãi lớn.,https://vnexpress.net/chu-dau-tu-aqua-city-lo-70-ty-dong-nua-dau-nam-4938142.html
Giá cà phê tại Mỹ tăng cao nhất gần 30 năm,2025-09-13 10:35:00,Kinh doanh,"Thuế nhập khẩu góp phần khiến giá cà phê tại Mỹ tăng vọt, do nước này phụ thuộc hoàn toàn vào nguồn cung từ nước ngoài.",https://vnexpress.net/gia-ca-phe-tai-my-tang-cao-nhat-gan-30-nam-4938521.html
Tổ hợp hóa dầu 5 tỷ USD bắt tay FPT đưa AI vào sản xuất,2025-09-12 20:24:00,Kinh doanh,"TP HCM Hoá dầu Long Sơn ký hợp đồng gần 80 tỷ đồng với FPT Software, ứng dụng AI vào sản xuất và quản trị.",https://vnexpress.net/to-hop-hoa-dau-5-ty-usd-bat-tay-fpt-dua-ai-vao-san-xuat-4938439.html
Vì sao Tesla trao gói thù lao 1.000 tỷ USD cho Elon Musk?,2025-09-12 14:30:00,Kinh doanh,"Tesla cần giữ chân CEO hơn bao giờ hết, trong bối cảnh họ chuyển hướng kinh doanh và các công ty riêng của Elon Musk cũng tăng trưởng nhanh.",https://vnexpress.net/vi-sao-tesla-trao-goi-thu-lao-1-000-ty-usd-cho-elon-musk-4938157.html
Trung Quốc nhập nông sản Brazil thay hàng Mỹ,2025-09-12 00:00:00,Kinh doanh,"Nhu cầu mua đậu nành, cao lương Mỹ của Trung Quốc trầm lắng khi các nhà nhập khẩu nước này chuyển sang chọn nguồn cung Brazil.",https://vnexpress.net/trung-quoc-nhap-nong-san-brazil-thay-hang-my-4937961.html
Hệ sinh thái Vingroup tăng hạng trong top 100 thương hiệu giá trị nhất Việt Nam,2025-09-12 17:00:00,Kinh doanh,"6 thương hiệu thuộc hệ sinh thái Vingroup được vinh danh trong bảng xếp hạng 100 thương hiệu giá trị nhất Việt Nam năm 2025, do Brand Finance công bố, ngày 12/9.",https://vnexpress.net/he-sinh-thai-vingroup-tang-hang-trong-top-100-thuong-hieu-gia-tri-nhat-viet-nam-4938406.html
Công ty đại chúng không được tự quyết 'room' ngoại,2025-09-12 18:00:00,Kinh doanh,"Công ty đại chúng không còn được quyết định tỷ lệ sở hữu nước ngoài tối đa, theo Nghị định mới của Chính phủ.",https://vnexpress.net/cong-ty-dai-chung-khong-duoc-tu-quyet-room-ngoai-4938310.html
Ngân hàng Nhà nước yêu cầu khắc phục triệt để các lỗ hổng hệ thống thông tin,2025-09-12 10:17:00,Kinh doanh,"Ngân hàng Nhà nước yêu cầu các tổ chức tín dụng, trung gian thanh toán... đánh giá an toàn thông tin, khắc phục kịp thời các lỗ hổng hệ thống còn tồn tại.",https://vnexpress.net/ngan-hang-nha-nuoc-yeu-cau-khac-phuc-triet-de-cac-lo-hong-he-thong-thong-tin-4938089.html
21 dấu ẩn nổi bật của VNG sau hơn hai thập kỷ,2025-09-12 09:09:00,Kinh doanh,"Sau 21 năm phát triển, VNG đã phát hành hơn 200 tựa game, có hơn 78 triệu người dùng Zalo, doanh thu hợp nhất 2024 gần 9.300 tỷ đồng, khẳng định vị thế doanh nghiệp công nghệ hàng đầu Việt Nam.",https://vnexpress.net/21-dau-an-noi-bat-cua-vng-sau-hon-hai-thap-ky-4937913.html
Chuyên gia chỉ 4 sai lầm thường gặp trong đầu tư chứng khoán,2025-09-12 20:00:00,Kinh doanh,"Đầu tư theo tin đồn, chỉ chọn doanh nghiệp lớn, bán sớm khoản đầu tư hiệu quả, không dám cắt lỗ… có thể dẫn đến những sai lầm, tiếc nuối trên thị trường chứng khoán, theo chuyên gia Võ Văn Huy của DNSE.",https://vnexpress.net/chuyen-gia-chi-4-sai-lam-thuong-gap-trong-dau-tu-chung-khoan-4938433.html
"Yêu cầu báo cáo giải pháp quản lý thị trường vàng, chứng khoán",2025-09-11 22:40:00,Kinh doanh,"Thủ tướng Phạm Minh Chính yêu cầu Thống đốc Ngân hàng Nhà nước báo cáo tình hình, giải pháp quản lý thị trường tiền tệ, vàng, tỷ giá.",https://vnexpress.net/yeu-cau-bao-cao-giai-phap-quan-ly-thi-truong-vang-chung-khoan-4938034.html
Phó thủ tướng: Xử nghiêm chủ đầu tư dự án điện chậm tiến độ,2025-09-11 23:01:00,Kinh doanh,"Phó thủ tướng Bùi Thanh Sơn yêu cầu xử nghiêm nhà đầu tư các dự án năng lượng nhưng chậm, hoặc không triển khai, làm ảnh hưởng đến an ninh năng lượng quốc gia.",https://vnexpress.net/pho-thu-tuong-xu-nghiem-chu-dau-tu-du-an-dien-cham-tien-do-4938042.html
Chính phủ duyệt Đề án nâng hạng thị trường chứng khoán Việt Nam,2025-09-14 10:32:00,Kinh doanh,"Với mục tiêu nâng hạng chứng khoán lên ""thị trường mới nổi thứ cấp"" ngay 2025, Việt Nam sẽ tập trung tháo gỡ các rào cản để đáp ứng tiêu chí của FTSE Russell, MSCI.",https://vnexpress.net/chinh-phu-duyet-de-an-nang-hang-thi-truong-chung-khoan-viet-nam-4938828.html
Ông Trương Gia Bình: 'Thiết kế mô hình để doanh nghiệp siêu nhỏ chơi được cùng ông lớn',2025-09-11 18:58:00,Kinh doanh,"Chương trình Toàn cảnh kinh tế tư nhân Việt Nam kêu gọi doanh nghiệp lớn tiên phong dẫn dắt ngành, kéo theo doanh nghiệp nhỏ, siêu nhỏ cùng tham gia, theo ông Trương Gia Bình.",https://vnexpress.net/ong-truong-gia-binh-thiet-ke-mo-hinh-de-doanh-nghiep-sieu-nho-choi-duoc-cung-ong-lon-4937905.html
Chứng khoán kết tuần trong sắc xanh,2025-09-12 16:06:00,Kinh doanh,"Hai phần ba cổ phiếu tăng giá, trong đó dòng tiền tập trung mạnh vào nhóm bluechip, giúp chứng khoán tích lũy thêm gần 10 điểm ở phiên cuối tuần.",https://vnexpress.net/chung-khoan-hom-nay-12-9-vn-index-ket-tuan-trong-sac-xanh-4938344.html
Châu Âu tiếp tục giữ nguyên lãi suất,2025-09-11 21:45:00,Kinh doanh,"Ngân hàng Trung ương châu Âu (ECB) lần thứ 2 liên tiếp không điều chỉnh lãi suất, do bất ổn kinh tế vì chính sách thuế nhập khẩu của Mỹ.",https://vnexpress.net/chau-au-tiep-tuc-giu-nguyen-lai-suat-4938001.html
F88 xây dựng gần 900 điểm giao dịch sau hơn một thập kỷ hoạt động,2025-09-12 15:30:00,Kinh doanh,"Khởi đầu trong lĩnh vực cầm đồ vốn nhiều định kiến, F88 chọn hướng đi khác biệt, xây dựng văn hóa riêng, phát triển mô hình ""cầm đồ thế hệ mới"" với gần 900 điểm giao dịch trên toàn quốc.",https://vnexpress.net/f88-xay-dung-gan-900-diem-giao-dich-sau-hon-mot-thap-ky-hoat-dong-4938333.html
Chân dung tỷ phú sắp soán ngôi giàu nhất thế giới của Elon Musk,2025-09-12 01:00:00,Kinh doanh,"Tài sản của Chủ tịch Oracle Larry Ellison tăng gần 100 tỷ USD một phiên, giúp thu hẹp đáng kể khoảng cách với CEO Tesla Elon Musk.",https://vnexpress.net/chan-dung-ty-phu-sap-soan-ngoi-giau-nhat-the-gioi-cua-elon-musk-4937895.html
Gamuda Land hợp tác Samsung phát triển đô thị thông minh,2025-09-12 17:00:00,Kinh doanh,"Hai bên cùng nghiên cứu, phát triển, ứng dụng công nghệ vào các dự án bất động sản Gamuda Land, đặt mục tiêu xây dựng đô thị thông minh.",https://vnexpress.net/gamuda-land-hop-tac-samsung-phat-trien-do-thi-thong-minh-4938395.html
Việt Nam tăng nhập dừa gấp 20 lần,2025-09-11 16:34:00,Kinh doanh,"7 tháng đầu năm, dừa dẫn đầu nhóm rau quả nhập khẩu khi kim ngạch tăng gần 20 lần, do xuất khẩu bùng nổ nhưng nguồn cung trong nước thiếu hụt.",https://vnexpress.net/viet-nam-tang-nhap-dua-gap-20-lan-4937938.html
"Giá xăng giảm, dầu tăng",2025-09-11 14:30:00,Kinh doanh,"Giá xăng giảm, dầu tăng từ 15h hôm nay, sau điều chỉnh của liên Bộ Công Thương - Tài chính.",https://vnexpress.net/gia-xang-giam-dau-tang-4937867.html
Cổ phiếu trụ giúp chứng khoán đảo chiều tăng,2025-09-11 12:04:00,Kinh doanh,"Sức ép từ cổ phiếu chứng khoán và ngân hàng khiến VN-Index giảm về sát 1.600 điểm, nhưng các mã bluechip giúp chỉ số đảo chiều cuối phiên tăng 14,5 điểm.",https://vnexpress.net/chung-khoan-hom-nay-11-9-4937836.html
Thương mại điện tử thải ra 68% rác nhựa dùng một lần,2025-09-11 14:23:00,Kinh doanh,"68% nhựa dùng một lần phát sinh từ các hoạt động thương mại điện tử, trong đó túi nilon, bao bì xốp chống sốc và chai nhựa là những loại rác thải phổ biến nhất.",https://vnexpress.net/thuong-mai-dien-tu-thai-ra-68-rac-nhua-dung-mot-lan-4937804.html
Thuế nhập khẩu có thể khiến Mỹ thêm gần 1 triệu người nghèo,2025-09-11 13:00:00,Kinh doanh,Nghiên cứu của Đại học Yale cho thấy chính sách thuế của Tổng thống Trump sẽ khiến số người nghèo tại Mỹ tăng vọt năm 2026.,https://vnexpress.net/thue-nhap-khau-co-the-khien-my-them-gan-1-trieu-nguoi-ngheo-4937762.html
AirAsia muốn mua tàu bay thân hẹp của Trung Quốc,2025-09-11 18:03:00,Kinh doanh,Nhà sáng lập AirAsia Tony Fernandes cho biết đang đàm phán với Comac để mua tàu bay thân hẹp C919.,https://vnexpress.net/airasia-muon-mua-tau-bay-than-hep-cua-trung-quoc-4937962.html
Giá vàng miếng trong nước giảm 2 triệu đồng,2025-09-11 14:48:00,Kinh doanh,"Giá vàng miếng trong nước giảm về sát 133 triệu đồng một lượng, giảm 2 triệu, thu hẹp khoảng cách với thế giới.",https://vnexpress.net/gia-vang-mieng-trong-nuoc-giam-2-trieu-dong-4937902.html
"Chuyên gia: Tăng giá điện, EVN cần xác định ngưỡng chịu đựng của người dân",2025-09-11 02:20:00,Kinh doanh,"Chuyên gia cho rằng EVN cần xây dựng một số kịch bản tăng giá điện cụ thể, công khai tham vấn với người dân, doanh nghiệp để xác định ""ngưỡng chịu đựng"" hợp lý.",https://vnexpress.net/chuyen-gia-tang-gia-dien-evn-can-xac-dinh-nguong-chiu-dung-cua-nguoi-dan-4937637.html
Vì sao thế giới vẫn khó xử lý rác nhựa?,2025-09-11 00:01:00,Kinh doanh,"Sự xuất hiện của vi khuẩn ăn nhựa mở ra phương thức tái chế rác dựa vào tự nhiên, nhưng tốc độ xử lý chậm, cùng mối lo ngại rò rỉ vi khuẩn biến đổi gene ra môi trường.",https://vnexpress.net/vi-sao-the-gioi-van-kho-xu-ly-rac-nhua-4935906.html
JCB công bố định hướng thương hiệu mới tại thị trường Việt,2025-09-11 20:40:00,Kinh doanh,"JCB ra mắt thông điệp ""Japan cùng bạn"", kết nối người dùng với các thương hiệu mang tinh thần Nhật Bản đi kèm ưu đãi, kỳ vọng cán mốc 4 triệu thẻ tại Việt Nam.",https://vnexpress.net/jcb-cong-bo-dinh-huong-thuong-hieu-moi-tai-thi-truong-viet-4938002.html
Ông chủ hãng phần mềm Mỹ có thêm 110 tỷ USD trong một ngày,2025-09-11 01:40:00,Kinh doanh,Tài sản của Chủ tịch Oracle - Larry Ellison tăng thêm hơn 110 tỷ USD chỉ trong một ngày khi giá cổ phiếu hãng phần mềm này tăng vọt.,https://vnexpress.net/ong-chu-hang-phan-mem-my-co-them-110-ty-usd-trong-mot-ngay-4937635.html
VPBank sắp tham gia thị trường tài sản mã hóa,2025-09-11 12:26:00,Kinh doanh,Ngân hàng Việt Nam Thịnh Vượng (VPBank) đang hoàn tất các thủ tục cuối cùng để tham gia thí điểm triển khai sàn giao dịch tài sản mã hóa.,https://vnexpress.net/vpbank-sap-tham-gia-thi-truong-tai-san-ma-hoa-4937780.html
PNJ vào Top 10 thương hiệu Việt Nam mạnh nhất 2025,2025-09-11 15:45:00,Kinh doanh,"Brand Finance định giá thương hiệu PNJ đạt 523 triệu USD, tăng gần 9% so với năm ngoái và xếp thứ 9 trong Top 10 Thương hiệu Việt Nam mạnh nhất.",https://vnexpress.net/pnj-vao-top-10-thuong-hieu-viet-nam-manh-nhat-2025-4937928.html
Hồng sâm Dongwha Red Ginseng Gold tiếp sức 9.000 runner VM Cần Thơ,2025-09-11 12:00:00,Kinh doanh,"Thương hiệu nước hồng sâm Dongwha Red Ginseng Gold xuất hiện trong túi race-kit, tổ chức nhiều hoạt động tiếp sức 9.000 runner VM Cần Thơ, ngày 12-14/9.",https://vnexpress.net/hong-sam-dongwha-red-ginseng-gold-tiep-suc-9-000-runner-vm-can-tho-4937407.html
Cổ phiếu DRH Holdings có thể bị hủy niêm yết,2025-09-11 10:13:00,Kinh doanh,"HoSE vừa lưu ý về khả năng hủy niêm yết bắt buộc với cổ phiếu DRH Holdings do đã lỗ liên tiếp hai năm rưỡi qua, với mức lũy kế đến nay vượt 131 tỷ đồng.",https://vnexpress.net/co-phieu-drh-holdings-co-the-bi-huy-niem-yet-4937704.html
Mexico dự kiến tăng thuế ôtô Trung Quốc lên 50%,2025-09-11 16:35:00,Kinh doanh,Mexico cho biết sẽ tăng thuế với ôtô nhập khẩu từ Trung Quốc và các nước châu Á khác lên 50%.,https://vnexpress.net/mexico-du-kien-tang-thue-oto-trung-quoc-len-50-4937937.html
Phó thủ tướng: Chậm giải ngân vốn đầu tư công là khuyết điểm,2025-09-10 22:12:00,Kinh doanh,"Phó thủ tướng Mai Văn Chính khẳng định giải ngân đầy đủ vốn đầu tư công là động lực tăng trưởng, việc chậm chi trả sẽ là khuyết điểm trước Chính phủ và nhân dân.",https://vnexpress.net/pho-thu-tuong-cham-giai-ngan-von-dau-tu-cong-la-khuyet-diem-4937600.html
VIB ra mắt thẻ thanh toán hoàn tiền đến 5%,2025-09-11 13:00:00,Kinh doanh,"VIB giới thiệu 5 dòng thẻ thanh toán quốc tế với ưu đãi hoàn tiền đến 5%, không yêu cầu chi tiêu tối thiểu, tích hợp công nghệ số, phù hợp nhiều nhóm người dùng.",https://vnexpress.net/vib-ra-mat-the-thanh-toan-hoan-tien-den-5-4937821.html
Lắp điện mặt trời mái nhà tự dùng không đăng ký có thể bị phạt,2025-09-11 01:16:00,Kinh doanh,"EVN đề nghị bổ sung chế tài xử phạt tổ chức, cá nhân lắp đặt điện mặt trời mái nhà để tự dùng nhưng không thông báo hoặc đăng ký với cơ quan quản lý.",https://vnexpress.net/lap-dien-mat-troi-mai-nha-tu-dung-khong-dang-ky-co-the-bi-phat-4937638.html
Vietcombank nhận cú đúp giải thưởng Euromoney 2025,2025-09-11 10:00:00,Kinh doanh,"Vietcombank được vinh danh tại hai hạng mục giải thưởng dành cho ngân hàng bán buôn, trong khuôn khổ lễ trao giải Euromoney Awards for Excellence 2025.",https://vnexpress.net/vietcombank-nhan-cu-dup-giai-thuong-euromoney-2025-4937726.html
Hãng máy bay Trung Quốc nhận đơn hàng quốc tế lớn nhất từ trước đến nay,2025-09-10 18:08:00,Kinh doanh,"Air Cambodia vừa đặt 20 chiếc C909 của Comac, đánh dấu đơn hàng từ nước ngoài lớn nhất từ trước đến nay của hãng máy bay Trung Quốc.",https://vnexpress.net/hang-may-bay-trung-quoc-nhan-don-hang-quoc-te-lon-nhat-tu-truoc-den-nay-4937567.html
Ông Trump dịu giọng về thương mại với Ấn Độ,2025-09-10 22:16:00,Kinh doanh,"Ông Trump đổi thái độ, cho biết sẽ hội đàm với Thủ tướng Ấn Độ và lạc quan có thể hoàn tất thỏa thuận thương mại với nước này.",https://vnexpress.net/ong-trump-diu-giong-ve-thuong-mai-voi-an-do-4937610.html
Các đơn vị cấp xã chậm lương phải chi trả trước 15/9,2025-09-10 20:01:00,Kinh doanh,Kho bạc Nhà nước ra công điện yêu cầu toàn ngành đảm bảo 100% đơn vị thuộc cấp xã chi lương trước ngày 15/9.,https://vnexpress.net/cac-don-vi-cap-xa-cham-luong-phai-chi-tra-truoc-15-9-4937592.html
Chứng khoán Mỹ lập kỷ lục phiên thứ 3 liên tiếp,2025-09-11 08:19:00,Kinh doanh,"Nasdaq Composite và S&P 500 tiếp tục lên cao chưa từng có, nhờ số lạm phát Mỹ hạ nhiệt và nhóm cổ phiếu công nghệ tăng vọt.",https://vnexpress.net/chung-khoan-my-lap-ky-luc-phien-thu-3-lien-tiep-4937661.html
TP HCM sẽ tập trung giải quyết hồ sơ trễ hạn cho doanh nghiệp,2025-09-10 21:15:00,Kinh doanh,"Phó chủ tịch UBND TP HCM đề nghị các sở ngành, địa phương tập trung giải quyết hồ sơ quá hạn, cắt giảm thủ tục sản xuất, kinh doanh.",https://vnexpress.net/tp-hcm-se-tap-trung-giai-quyet-ho-so-tre-han-cho-doanh-nghiep-4937602.html
Chính phủ yêu cầu hoàn thiện phương án cơ cấu lại SCB trước 15/9,2025-09-10 17:35:00,Kinh doanh,Chính phủ yêu cầu Ngân hàng Nhà nước hoàn thiện phương án cơ cấu lại Ngân hàng thương mại cổ phần Sài Gòn (SCB) trước ngày 15/9.,https://vnexpress.net/chinh-phu-yeu-cau-hoan-thien-phuong-an-co-cau-lai-scb-truoc-15-9-4937553.html
Dòng tiền vào chứng khoán thấp nhất 2 tháng,2025-09-10 16:30:00,Kinh doanh,"Nhà đầu tư giao dịch thận trọng nên VN-Index đi lên nhưng thanh khoản thị trường giảm xuống mức thấp nhất kể từ tháng 7, đạt chưa đến 30.000 tỷ đồng.",https://vnexpress.net/dong-tien-vao-chung-khoan-thap-nhat-2-thang-4937526.html
Tòa án Tối cao nhận vụ kiện về thuế nhập khẩu của ông Trump,2025-09-10 15:23:00,Kinh doanh,Tòa án Tối cao Mỹ đồng ý xem xét tính hợp pháp của các loại thuế nhập khẩu mà Tổng thống Donald Trump công bố thời gian qua.,https://vnexpress.net/toa-an-toi-cao-nhan-vu-kien-ve-thue-nhap-khau-cua-ong-trump-4937437.html
